instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
irp,boltzmann_adaptive,60,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,boltzmann_adaptive,60,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,boltzmann_adaptive,60,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,boltzmann_adaptive,60,2,3,plain,-0.0011021374557639867,0.019066096895763322
irp,boltzmann_adaptive,60,2,5,plain,0.0030679700961228854,0.004528276577681936
irp,boltzmann_adaptive,60,2,6,,0.003072163428911657,0.0044968541322581174
irp,boltzmann_adaptive,60,2,4,plain,0.0012908499733907948,0.0026788995268120204
irp,boltzmann_adaptive,60,2,5,plain,0.0012930525323596078,0.002665989284409192
irp,boltzmann_adaptive,60,2,6,plain,0.0012931528983878501,0.002665989202169042
irp,boltzmann_adaptive,60,2,29,plain,0.0025784433222204722,0.002578649128501791
irp,boltzmann_adaptive,900,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,boltzmann_adaptive,900,0,2,plain,-0.0021642687613068166,0.1076709942039517
irp,boltzmann_adaptive,900,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,boltzmann_adaptive,900,0,3,plain,-0.0011021374557639867,0.019066096895763322
irp,boltzmann_adaptive,900,0,4,plain,0.0012908499733907948,0.0026659892021688924
irp,boltzmann_adaptive,900,0,5,,0.0005993043831403579,0.0020686297482568772
irp,boltzmann_adaptive,900,0,6,plain,0.0016332718372271669,0.0016374995135534573
irp,boltzmann_adaptive,900,0,6,plain,0.0015773113741379332,0.0015773753776295613
irp,boltzmann_adaptive,900,0,7,plain,0.00157733871021671,0.0015773729104213096
irp,boltzmann_adaptive,900,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,boltzmann_adaptive,900,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,boltzmann_adaptive,900,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,boltzmann_adaptive,900,1,3,plain,-0.0011021374557639867,0.019066096895763322
irp,boltzmann_adaptive,900,1,4,plain,0.0012908499733907948,0.0026788995268120204
irp,boltzmann_adaptive,900,1,5,plain,0.0012930525323596078,0.002665989284409192
irp,boltzmann_adaptive,900,1,6,plain,0.0012931528983878501,0.002665989202169042
irp,boltzmann_adaptive,900,1,8,plain,-0.0014494389803558568,0.002196330222365554
irp,boltzmann_adaptive,900,1,8,plain,0.00011761934008099239,0.002043921645372387
irp,boltzmann_adaptive,900,1,6,plain,0.0005331677020397123,0.00198041990147131
irp,boltzmann_adaptive,900,1,9,plain,0.0018597004751044804,0.0019269724420420606
irp,boltzmann_adaptive,900,1,5,plain,-0.0009617785213700782,0.00026558053421585077
irp,boltzmann_adaptive,900,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,boltzmann_adaptive,900,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,boltzmann_adaptive,900,2,3,plain,-0.0011021374557639867,0.019066096895763322
irp,boltzmann_adaptive,900,2,5,plain,0.0030679700961228854,0.004528276577681936
irp,boltzmann_adaptive,900,2,6,,0.003072163428911657,0.0044968541322581174
irp,boltzmann_adaptive,900,2,4,plain,0.0012908499733907948,0.0026659892021688924
irp,boltzmann_adaptive,900,2,6,plain,-0.0009617785213702279,0.00026558053421585077
irp,boltzmann_adaptive,900,2,5,plain,-0.0018683562056838725,0.00017737068743028378
irp,depth_first,10,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,10,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,10,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,10,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,10,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,10,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,10,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,10,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,10,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,10,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,10,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,10,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,10,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,10,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,10,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,300,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,300,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,300,0,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,300,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,300,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,300,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,300,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,300,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,300,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,300,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,300,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,300,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,300,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,300,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,300,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,60,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,60,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,60,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,60,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,60,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,60,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,60,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,60,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,60,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,60,1,6,plain,0.002840667885626623,0.002952915807351249
irp,depth_first,60,1,6,plain,0.0028336646330114077,0.002952915725110949
irp,depth_first,60,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,60,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,60,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,60,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,60,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,900,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,900,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,900,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,depth_first,900,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,900,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,900,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,900,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,900,1,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,900,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,900,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,depth_first,900,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,depth_first,900,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,depth_first,900,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,depth_first,900,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,depth_first,900,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,10,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,10,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,10,0,3,plain,0.0027880534762926962,0.006506656624090649
irp,greedy_score,10,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,10,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,10,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,10,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,10,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,10,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,10,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,10,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,10,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,10,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,10,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,10,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,300,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,300,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,300,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,300,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,300,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,300,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,300,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,300,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,300,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,300,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,300,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,300,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,300,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,300,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,300,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,60,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,60,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,60,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,60,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,60,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,60,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,60,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,60,1,3,plain,0.0027880534762926962,0.006506656624090649
irp,greedy_score,60,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,60,1,5,plain,0.0028336636461279573,0.002952915725110949
irp,greedy_score,60,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,60,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,60,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,greedy_score,60,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,60,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,900,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,900,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,900,0,3,plain,0.0027880534762926962,0.01947173684035396
irp,greedy_score,900,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,900,0,6,plain,0.002840667885626623,0.002952915807351249
irp,greedy_score,900,0,6,plain,0.0028336646330114077,0.002952915725110949
irp,greedy_score,900,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,900,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,900,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,greedy_score,900,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,900,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,greedy_score,900,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,greedy_score,900,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,greedy_score,900,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,greedy_score,900,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,greedy_score,900,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,10,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,10,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,10,0,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,10,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,10,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,10,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,10,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,10,1,2,plain,-0.0018923799461435498,0.02477283968013329
irp,hybrid_best_bound_depth,10,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,10,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,10,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,10,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,10,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,hybrid_best_bound_depth,10,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,10,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,300,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,300,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,300,0,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,300,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,300,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,300,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,300,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,300,1,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,300,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,300,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,300,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,300,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,300,2,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,300,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,300,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,60,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,60,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,60,0,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,60,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,60,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,60,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,60,1,1,plain,-0.002954511251686679,0.01095352432918065
irp,hybrid_best_bound_depth,60,1,2,plain,-0.0018923799461435498,0.0036127768812149667
irp,hybrid_best_bound_depth,60,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,60,1,5,plain,0.0028336636461279573,0.002952915725110949
irp,hybrid_best_bound_depth,60,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,60,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,60,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,hybrid_best_bound_depth,60,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,60,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,900,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,900,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,900,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,hybrid_best_bound_depth,900,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,900,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,900,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,900,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,900,1,3,plain,0.0027880534762926962,0.006506656624090649
irp,hybrid_best_bound_depth,900,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,900,1,4,plain,0.0027880535037061293,0.002952915725110949
irp,hybrid_best_bound_depth,900,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,hybrid_best_bound_depth,900,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,hybrid_best_bound_depth,900,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,hybrid_best_bound_depth,900,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,hybrid_best_bound_depth,900,2,4,plain,0.0027880535037061293,0.002952915725110949
irp,learned_portfolio,10,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,learned_portfolio,10,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,learned_portfolio,10,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,learned_portfolio,10,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,learned_portfolio,10,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,learned_portfolio,10,1,0,plain,-0.002957575085612168,0.23676039564926707
